tenant_slug,product_name,description,price_cpm,delivery_type,formats_json,targeting_json
iheartradio,iHeartRadio Fitness Enthusiasts Bundle Package 75,Target a defined demographic with our Fitness Enthusiasts Bundle. Connect with audiences at scale and embed your message within the soundtrack of their lives.,15,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""UK"", ""USA""], ""device_type_any_of"": [""desktop"", ""mobile""]}"
iheartradio,iHeartRadio Classic Rock Station Package 76,Take over our Classic Rock Station for mass reach and unmatched audio immersion. Reach mainstream listeners across America and make your brand part of their daily routine.,10,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""Singapore""], ""device_type_any_of"": [""smart speaker"", ""desktop""]}"
iheartradio,iHeartRadio How to Money Podcast Package 77,"Become the presenting sponsor of the How to Money Podcast, a fan favorite that keeps listeners coming back. Engage audiences who crave storytelling and tune in weekly to this popular audio experience.",11,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""France""], ""device_type_any_of"": [""smart speaker"", ""desktop""]}"
iheartradio,iHeartRadio Music Awards Package 78,Gain access to our Music Awards for high profile exposure and national buzz. Connect with music fans and mainstream listeners at one of America's most celebrated audio events.,12,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Singapore""], ""device_type_any_of"": [""desktop"", ""smart speaker"", ""mobile""]}"
iheartradio,iHeartRadio New Year's Eve Countdown Package 79,"Own the moment with our New Year's Eve Countdown, curated for a specific time of year. Reach listeners coast to coast who tune in for seasonal favorites and deliver a memorable brand message.",15,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""UK""], ""device_type_any_of"": [""desktop"", ""mobile"", ""smart speaker""]}"
iheartradio,iHeartRadio Sports Fans Audio Bundle Package 80,Target a defined demographic with our Sports Fans Audio Bundle. Connect with audiences at scale and embed your message within the soundtrack of their lives.,11,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""USA"", ""UK""], ""device_type_any_of"": [""smart speaker""]}"
iheartradio,iHeartRadio News/Talk Radio Station Package 81,Take over our News/Talk Radio Station for mass reach and unmatched audio immersion. Reach mainstream listeners across America and make your brand part of their daily routine.,8,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop""]}"
iheartradio,iHeartRadio Crime Junkie Podcast Package 82,"Become the presenting sponsor of the Crime Junkie Podcast, a fan favorite that keeps listeners coming back. Engage audiences who crave storytelling and tune in weekly to this popular audio experience.",9,guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""UK"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""smart speaker""]}"
iheartradio,iHeartRadio Spring Music Event Package 83,Gain access to our Spring Music Event for high profile exposure and national buzz. Connect with music fans and mainstream listeners at one of America's most celebrated audio events.,15,guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""UK""], ""device_type_any_of"": [""desktop""]}"
iheartradio,iHeartRadio Valentine's Day Love Songs Package 84,"Own the moment with our Valentine's Day Love Songs, curated for a specific time of year. Reach listeners coast to coast who tune in for seasonal favorites and deliver a memorable brand message.",12,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""France""], ""device_type_any_of"": [""smart speaker""]}"
iheartradio,iHeartRadio Podcast Binge Listeners Bundle Package 85,Target a defined demographic with our Podcast Binge Listeners Bundle. Connect with audiences at scale and embed your message within the soundtrack of their lives.,8,guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""mobile""]}"
iheartradio,iHeartRadio Sports Radio Station Package 86,Take over our Sports Radio Station for mass reach and unmatched audio immersion. Reach mainstream listeners across America and make your brand part of their daily routine.,10,guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK""], ""device_type_any_of"": [""smart speaker""]}"
iheartradio,iHeartRadio The Bobby Bones Show Podcast Package 87,"Become the presenting sponsor of the The Bobby Bones Show Podcast, a fan favorite that keeps listeners coming back. Engage audiences who crave storytelling and tune in weekly to this popular audio experience.",8,guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK"", ""USA"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""desktop""]}"
iheartradio,iHeartRadio Comedy Tour Package 88,Gain access to our Comedy Tour for high profile exposure and national buzz. Connect with music fans and mainstream listeners at one of America's most celebrated audio events.,14,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""USA""], ""device_type_any_of"": [""desktop""]}"
iheartradio,iHeartRadio Spring Break Playlist Package 89,"Own the moment with our Spring Break Playlist, curated for a specific time of year. Reach listeners coast to coast who tune in for seasonal favorites and deliver a memorable brand message.",11,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany""], ""device_type_any_of"": [""mobile"", ""desktop""]}"
iheartradio,iHeartRadio Gen X Rock Lovers Bundle Package 90,Target a defined demographic with our Gen X Rock Lovers Bundle. Connect with audiences at scale and embed your message within the soundtrack of their lives.,15,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK""], ""device_type_any_of"": [""smart speaker""]}"
iheartradio,iHeartRadio Jazz Station Package 91,Take over our Jazz Station for mass reach and unmatched audio immersion. Reach mainstream listeners across America and make your brand part of their daily routine.,14,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""UK""], ""device_type_any_of"": [""mobile""]}"
iheartradio,iHeartRadio Questlove Supreme Podcast Package 92,"Become the presenting sponsor of the Questlove Supreme Podcast, a fan favorite that keeps listeners coming back. Engage audiences who crave storytelling and tune in weekly to this popular audio experience.",13,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia""], ""device_type_any_of"": [""smart speaker"", ""desktop"", ""mobile""]}"
iheartradio,iHeartRadio Summer Pool Party Package 93,Gain access to our Summer Pool Party for high profile exposure and national buzz. Connect with music fans and mainstream listeners at one of America's most celebrated audio events.,14,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""USA"", ""UK""], ""device_type_any_of"": [""desktop"", ""mobile""]}"
iheartradio,iHeartRadio Winter Cozy Playlist Package 94,"Own the moment with our Winter Cozy Playlist, curated for a specific time of year. Reach listeners coast to coast who tune in for seasonal favorites and deliver a memorable brand message.",9,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""Germany""], ""device_type_any_of"": [""smart speaker"", ""desktop""]}"
iheartradio,iHeartRadio Latino Pop Audience Bundle Package 95,Target a defined demographic with our Latino Pop Audience Bundle. Connect with audiences at scale and embed your message within the soundtrack of their lives.,14,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Singapore"", ""USA""], ""device_type_any_of"": [""mobile"", ""smart speaker""]}"
iheartradio,iHeartRadio Latin Pop Station Package 96,Take over our Latin Pop Station for mass reach and unmatched audio immersion. Reach mainstream listeners across America and make your brand part of their daily routine.,11,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""UK""], ""device_type_any_of"": [""mobile"", ""smart speaker""]}"
iheartradio,iHeartRadio Fake Doctors Real Friends Podcast Package 97,"Become the presenting sponsor of the Fake Doctors Real Friends Podcast, a fan favorite that keeps listeners coming back. Engage audiences who crave storytelling and tune in weekly to this popular audio experience.",9,guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""Australia""], ""device_type_any_of"": [""mobile"", ""desktop""]}"
iheartradio,iHeartRadio Rising Star Concert Package 98,Gain access to our Rising Star Concert for high profile exposure and national buzz. Connect with music fans and mainstream listeners at one of America's most celebrated audio events.,8,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia""], ""device_type_any_of"": [""desktop"", ""smart speaker"", ""mobile""]}"
iheartradio,iHeartRadio Fourth of July Fireworks Mix Package 99,"Own the moment with our Fourth of July Fireworks Mix, curated for a specific time of year. Reach listeners coast to coast who tune in for seasonal favorites and deliver a memorable brand message.",11,guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK"", ""USA"", ""Australia""], ""device_type_any_of"": [""smart speaker"", ""mobile""]}"
iheartradio,iHeartRadio College Students Bundle Package 100,Target a defined demographic with our College Students Bundle. Connect with audiences at scale and embed your message within the soundtrack of their lives.,13,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""desktop"", ""smart speaker"", ""mobile""]}"
iheartradio,iHeartRadio Z100 Top 40 Station Package 101,Take over our Z100 Top 40 Station for mass reach and unmatched audio immersion. Reach mainstream listeners across America and make your brand part of their daily routine.,11,guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""Singapore""], ""device_type_any_of"": [""smart speaker""]}"
iheartradio,iHeartRadio Stuff You Should Know Podcast Package 102,"Become the presenting sponsor of the Stuff You Should Know Podcast, a fan favorite that keeps listeners coming back. Engage audiences who crave storytelling and tune in weekly to this popular audio experience.",13,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Singapore"", ""Germany""], ""device_type_any_of"": [""smart speaker"", ""mobile"", ""desktop""]}"
iheartradio,iHeartRadio Music Festival Package 103,Gain access to our Music Festival for high profile exposure and national buzz. Connect with music fans and mainstream listeners at one of America's most celebrated audio events.,10,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany""], ""device_type_any_of"": [""smart speaker""]}"
iheartradio,iHeartRadio Summer Hits Playlist Package 104,"Own the moment with our Summer Hits Playlist, curated for a specific time of year. Reach listeners coast to coast who tune in for seasonal favorites and deliver a memorable brand message.",13,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""Singapore""], ""device_type_any_of"": [""desktop"", ""mobile"", ""smart speaker""]}"
iheartradio,iHeartRadio Country Music Fans Bundle Package 105,Target a defined demographic with our Country Music Fans Bundle. Connect with audiences at scale and embed your message within the soundtrack of their lives.,11,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""UK""], ""device_type_any_of"": [""mobile""]}"
iheartradio,iHeartRadio KISS FM Station Package 106,Take over our KISS FM Station for mass reach and unmatched audio immersion. Reach mainstream listeners across America and make your brand part of their daily routine.,13,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""smart speaker""]}"
iheartradio,iHeartRadio The Breakfast Club Podcast Package 107,"Become the presenting sponsor of the The Breakfast Club Podcast, a fan favorite that keeps listeners coming back. Engage audiences who crave storytelling and tune in weekly to this popular audio experience.",13,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""France"", ""UK""], ""device_type_any_of"": [""desktop"", ""mobile"", ""smart speaker""]}"
