tenant_slug,product_name,description,price_cpm,delivery_type,formats,targeting_json
netflix,Netflix Romance Exclusive,🎭 A-LIST ROMANCE EXCLUSIVE! Sponsor our romance content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved romance content. Perfect for premium brands wanting to associate with romance excellence. Star power meets brand power! ⭐,52.56,guaranteed,"[""video""]","{""geo_country_any_of"": [""USA"", ""Germany"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Family Premiere,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning family series reaching 200M+ engaged subscribers. Your brand appears before family content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal family audience. Be original with us! 🏆,50.46,guaranteed,"[""video""]","{""geo_country_any_of"": [""Singapore"", ""France"", ""UK""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Historical Night,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning historical series reaching 200M+ engaged subscribers. Your brand appears before historical content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal historical audience. Be original with us! 🏆,61.39,guaranteed,"[""video""]","{""geo_country_any_of"": [""Singapore"", ""France"", ""Australia""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Animation Night,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning animation series reaching 200M+ engaged subscribers. Your brand appears before animation content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal animation audience. Be original with us! 🏆,71.51,guaranteed,"[""video""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Documentary Night,🎭 A-LIST DOCUMENTARY EXCLUSIVE! Sponsor our documentary content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved documentary content. Perfect for premium brands wanting to associate with documentary excellence. Star power meets brand power! ⭐,58.34,guaranteed,"[""video""]","{""geo_country_any_of"": [""USA"", ""UK"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Drama Exclusive,"🎬 CINEMA AT HOME! Sponsor our drama collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after drama content. When Netflix premieres drama, your brand shines! 🌟",79.93,guaranteed,"[""video""]","{""geo_country_any_of"": [""France"", ""UK"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Sports Premiere,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning sports series reaching 200M+ engaged subscribers. Your brand appears before sports content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal sports audience. Be original with us! 🏆,52.49,guaranteed,"[""video""]","{""geo_country_any_of"": [""Australia"", ""USA"", ""UK""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Sports Premiere,🎭 A-LIST SPORTS EXCLUSIVE! Sponsor our sports content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved sports content. Perfect for premium brands wanting to associate with sports excellence. Star power meets brand power! ⭐,69.84,guaranteed,"[""video""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""UK""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Adventure Movie,🎭 A-LIST ADVENTURE EXCLUSIVE! Sponsor our adventure content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved adventure content. Perfect for premium brands wanting to associate with adventure excellence. Star power meets brand power! ⭐,62.77,guaranteed,"[""video""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Family Night,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning family series reaching 200M+ engaged subscribers. Your brand appears before family content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal family audience. Be original with us! 🏆,61.56,guaranteed,"[""video""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""France""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Comedy Night,"🎬 CINEMA AT HOME! Sponsor our comedy collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after comedy content. When Netflix premieres comedy, your brand shines! 🌟",56.72,guaranteed,"[""video""]","{""geo_country_any_of"": [""Germany"", ""Singapore"", ""USA""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Comedy Season,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning comedy series reaching 200M+ engaged subscribers. Your brand appears before comedy content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal comedy audience. Be original with us! 🏆,71.75,guaranteed,"[""video""]","{""geo_country_any_of"": [""Australia"", ""UK"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Fantasy Marathon,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning fantasy series reaching 200M+ engaged subscribers. Your brand appears before fantasy content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal fantasy audience. Be original with us! 🏆,78.8,guaranteed,"[""video""]","{""geo_country_any_of"": [""France"", ""UK"", ""Australia""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Musical Weekend,🎭 A-LIST MUSICAL EXCLUSIVE! Sponsor our musical content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved musical content. Perfect for premium brands wanting to associate with musical excellence. Star power meets brand power! ⭐,68.81,guaranteed,"[""video""]","{""geo_country_any_of"": [""France"", ""UK"", ""Germany""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Romantic Comedy Weekend,🎭 A-LIST ROMANTIC COMEDY EXCLUSIVE! Sponsor our romantic comedy content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved romantic comedy content. Perfect for premium brands wanting to associate with romantic comedy excellence. Star power meets brand power! ⭐,63.63,guaranteed,"[""video""]","{""geo_country_any_of"": [""Singapore"", ""Australia"", ""USA""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Premium Weekend,"🎬 CINEMA AT HOME! Sponsor our premium collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after premium content. When Netflix premieres premium, your brand shines! 🌟",66.38,guaranteed,"[""video""]","{""geo_country_any_of"": [""France"", ""Germany"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Action Season,🎭 A-LIST ACTION EXCLUSIVE! Sponsor our action content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved action content. Perfect for premium brands wanting to associate with action excellence. Star power meets brand power! ⭐,58.17,guaranteed,"[""video""]","{""geo_country_any_of"": [""UK"", ""Australia"", ""Germany""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Horror Premiere,"🎬 CINEMA AT HOME! Sponsor our horror collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after horror content. When Netflix premieres horror, your brand shines! 🌟",76.2,guaranteed,"[""video""]","{""geo_country_any_of"": [""France"", ""Australia"", ""UK""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Mystery Night,🎭 A-LIST MYSTERY EXCLUSIVE! Sponsor our mystery content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved mystery content. Perfect for premium brands wanting to associate with mystery excellence. Star power meets brand power! ⭐,73.57,guaranteed,"[""video""]","{""geo_country_any_of"": [""France"", ""Singapore"", ""USA""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Musical Exclusive,🎭 A-LIST MUSICAL EXCLUSIVE! Sponsor our musical content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved musical content. Perfect for premium brands wanting to associate with musical excellence. Star power meets brand power! ⭐,61.77,guaranteed,"[""video""]","{""geo_country_any_of"": [""UK"", ""USA"", ""France""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Biography Exclusive,"🎬 CINEMA AT HOME! Sponsor our biography collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after biography content. When Netflix premieres biography, your brand shines! 🌟",65.35,guaranteed,"[""video""]","{""geo_country_any_of"": [""USA"", ""Singapore"", ""Australia""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix War Collection,🎭 A-LIST WAR EXCLUSIVE! Sponsor our war content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved war content. Perfect for premium brands wanting to associate with war excellence. Star power meets brand power! ⭐,55.84,guaranteed,"[""video""]","{""geo_country_any_of"": [""USA"", ""Singapore"", ""Germany""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Musical Collection,🎭 A-LIST MUSICAL EXCLUSIVE! Sponsor our musical content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved musical content. Perfect for premium brands wanting to associate with musical excellence. Star power meets brand power! ⭐,60.46,guaranteed,"[""video""]","{""geo_country_any_of"": [""UK"", ""France"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Adventure Marathon,📺 ORIGINAL CONTENT EXCLUSIVE! Sponsor Netflix's award-winning adventure series reaching 200M+ engaged subscribers. Your brand appears before adventure content that viewers can't find anywhere else. Perfect for premium brands wanting exclusive access to Netflix's most loyal adventure audience. Be original with us! 🏆,58.55,guaranteed,"[""video""]","{""geo_country_any_of"": [""Germany"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Original Movie,🎭 A-LIST ORIGINAL EXCLUSIVE! Sponsor our original content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved original content. Perfect for premium brands wanting to associate with original excellence. Star power meets brand power! ⭐,64.33,guaranteed,"[""video""]","{""geo_country_any_of"": [""Singapore"", ""France"", ""Australia""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Premium Collection,"🎬 CINEMA AT HOME! Sponsor our premium collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after premium content. When Netflix premieres premium, your brand shines! 🌟",57.8,guaranteed,"[""video""]","{""geo_country_any_of"": [""France"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Thriller Season,🎭 A-LIST THRILLER EXCLUSIVE! Sponsor our thriller content reaching 100M+ enthusiasts. Your brand appears before Hollywood's most beloved thriller content. Perfect for premium brands wanting to associate with thriller excellence. Star power meets brand power! ⭐,79.95,guaranteed,"[""video""]","{""geo_country_any_of"": [""UK"", ""Germany"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Mystery Season,"🎬 CINEMA AT HOME! Sponsor our mystery collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after mystery content. When Netflix premieres mystery, your brand shines! 🌟",70.19,guaranteed,"[""video""]","{""geo_country_any_of"": [""UK"", ""France"", ""Singapore""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
netflix,Netflix Musical Season,"🎬 CINEMA AT HOME! Sponsor our musical collection reaching 200M+ subscribers who choose quality entertainment. Your brand appears before the world's most sought-after musical content. When Netflix premieres musical, your brand shines! 🌟",54.0,guaranteed,"[""video""]","{""geo_country_any_of"": [""UK"", ""Australia"", ""USA""], ""device_type_any_of"": [""smart_tv"", ""desktop"", ""tablet"", ""mobile""]}"
